Lambda11(-),Lambda22(-),Lambda33(-),I1,I41,I42,Energy,Sigma11(KPa),Sigma22(KPa)
1.1224489795918366,1.1591836734693879,0.7685659411011524,3.19429210644544,1.2598917117867554,1.3437067888379846,1.018126,9.063181,5.942963
1.1285714285714286,1.1591836734693879,0.7643965056159742,3.201682276023652,1.2736734693877552,1.3437067888379846,1.0856485,9.421082,6.278416
1.1346938775510205,1.1591836734693879,0.7602720640389096,3.2092505959477386,1.2875301957517702,1.3437067888379846,1.1550262,9.7944145,6.627438
1.1408163265306124,1.1591836734693879,0.7561918919599887,3.2169948571828124,1.3014618908788007,1.3437067888379846,1.2262352,10.183683,6.9900427
1.146938775510204,1.1591836734693879,0.7521552804370708,3.2249129094961995,1.3154685547688463,1.3437067888379846,1.2992513,10.589377,7.366234
1.153061224489796,1.1591836734693879,0.7481615355851925,3.2330026595890855,1.3295501874219078,1.3437067888379846,1.374054,11.011988,7.756021
1.1591836734693879,1.1591836734693879,0.7442099781789325,3.2412620692970564,1.3437067888379846,1.3437067888379846,1.4506197,11.4519825,8.159391
1.1653061224489796,1.1591836734693879,0.7402999432673095,3.249689153856642,1.3579383590170762,1.3437067888379846,1.5289273,11.90983,8.576344
1.1714285714285715,1.1591836734693879,0.7364307798007557,3.2582819802351173,1.372244897959184,1.3437067888379846,1.6089561,12.385988,9.006866
1.1775510204081634,1.1591836734693879,0.7326018502697291,3.2670386655209223,1.386626405664307,1.3437067888379846,1.6906853,12.880901,9.450945
1.183673469387755,1.1591836734693879,0.728812530354541,3.275957375372218,1.4010828821324448,1.3437067888379846,1.7740963,13.39502,9.908556
1.189795918367347,1.1591836734693879,0.7250622085859928,3.285036322521181,1.4156143273635986,1.3437067888379846,1.859169,13.928776,10.379681
1.195918367346939,1.1591836734693879,0.7213502860164397,3.294273765331752,1.4302207413577679,1.3437067888379846,1.9458847,14.482597,10.864288
1.2020408163265306,1.1591836734693879,0.7176761759009062,3.3036680064086847,1.444902124114952,1.3437067888379846,2.0342255,15.056907,11.362357
1.2081632653061225,1.1591836734693879,0.7140393033878948,3.3132173912558067,1.459658475635152,1.3437067888379846,2.1241722,15.65212,11.873847
1.2142857142857144,1.1591836734693879,0.7104391052195524,3.3229203069815103,1.4744897959183676,1.3437067888379846,2.2157087,16.268652,12.398733
1.220408163265306,1.1591836734693879,0.7068750294408591,3.332775181049598,1.489396084964598,1.3437067888379846,2.3088183,16.906906,12.93697
1.226530612244898,1.1591836734693879,0.703346535117527,3.34278048007366,1.5043773427738443,1.3437067888379846,2.4044895,17.572407,13.491342
1.23265306122449,1.1591836734693879,0.6998530920623074,3.3529347086532635,1.519433569346106,1.3437067888379846,2.5463252,18.652752,14.348451
1.2387755102040816,1.1591836734693879,0.696394180569413,3.3632364082503114,1.5345647646813827,1.3437067888379846,2.71485,20.10259,15.493074
1.2448979591836735,1.1591836734693879,0.6929692911567766,3.373684156103985,1.5497709287796753,1.3437067888379846,2.8860936,21.615572,16.666826
1.2510204081632654,1.1591836734693879,0.6895779243158788,3.384276564182764,1.5650520616409833,1.3437067888379846,3.0600271,23.19266,17.869568
1.2571428571428571,1.1591836734693879,0.686219590268886,3.3950122781720884,1.580408163265306,1.3437067888379846,3.2366261,24.834831,19.101183
1.263265306122449,1.1591836734693879,0.6828938087328493,3.4058899764962867,1.5958392336526448,1.3437067888379846,3.415861,26.543007,20.361523
1.269387755102041,1.1591836734693879,0.6796001086907294,3.416908369373435,1.611345272802999,1.3437067888379846,3.597709,28.318161,21.65047
1.2755102040816326,1.1591836734693879,0.676338028169014,3.4280661979019027,1.626926280716368,1.3437067888379846,3.7821438,30.161228,22.967888
1.2816326530612245,1.1591836734693879,0.6731071140217098,3.4393622331773726,1.642582257392753,1.3437067888379846,4.0327826,32.829845,24.716572
1.2877551020408164,1.1591836734693879,0.6699069217204972,3.4507952754391704,1.6583132028321537,1.3437067888379846,4.3439083,36.393314,26.961323
1.2938775510204081,1.1591836734693879,0.6667370151508419,3.462364153244807,1.6741191170345688,1.3437067888379846,4.659201,40.092064,29.252438
1.3,1.1591836734693879,0.6635969664138677,3.4740677226716725,1.6900000000000002,1.3437067888379846,4.978627,43.927902,31.589705
1.0,1.1653061224489796,0.8581436077057794,3.0943488104633667,1.0,1.3579383590170762,0.31442583,3.2905464,4.0975313
1.006122448979592,1.1653061224489796,0.852921638490531,3.09769606276314,1.0122823823406915,1.3579383590170762,0.33568126,3.5126,4.1402636
1.0122448979591836,1.1653061224489796,0.8477628382577256,3.1012799223922687,1.024639733444398,1.3579383590170762,0.358478,3.738368,4.179372
1.0183673469387755,1.1653061224489796,0.8426660676870379,3.105096513959332,1.0370720533111204,1.3579383590170762,0.38279122,3.9680514,4.2149835
1.0244897959183674,1.1653061224489796,0.8376302146928921,3.1091420775243948,1.0495793419408581,1.3579383590170762,0.4085961,4.20184,4.2472177
1.030612244897959,1.1653061224489796,0.8326541936155087,3.11341296449618,1.0621615993336109,1.3579383590170762,0.4358688,4.439923,4.276196
1.036734693877551,1.1653061224489796,0.827736944440614,3.1179056336983395,1.0748188254893793,1.3579383590170762,0.46458572,4.682485,4.3020253
1.042857142857143,1.1653061224489796,0.8228774320466378,3.1226166475969084,1.0875510204081633,1.3579383590170762,0.4947253,4.92971,4.324817
1.0489795918367346,1.1653061224489796,0.8180746454782721,3.127542668681439,1.1003581840899623,1.3579383590170762,0.52626497,5.1817703,4.3446684
1.0551020408163265,1.1653061224489796,0.8133275972453229,3.1326804559927033,1.113240316534777,1.3579383590170762,0.5591845,5.4388475,4.361681
1.0612244897959184,1.1653061224489796,0.8086353226458305,3.13802686179021,1.1261974177426073,1.3579383590170762,0.59346205,5.7011075,4.3759475
1.0673469387755101,1.1653061224489796,0.8039968791124894,3.143578828353151,1.1392294877134526,1.3579383590170762,0.62907857,5.968722,4.3875575
1.073469387755102,1.1653061224489796,0.7994113455814295,3.1493333849087013,1.1523365264473135,1.3579383590170762,0.6660144,6.241856,4.3965983
1.079591836734694,1.1653061224489796,0.7948778218824799,3.1552876446819016,1.16551853394419,1.3579383590170762,0.70730895,6.5858865,4.5411687
1.0857142857142856,1.1653061224489796,0.7903954281500599,3.1614388020616744,1.1787755102040816,1.3579383590170762,0.7511584,6.969237,4.7430253
1.0918367346938775,1.1653061224489796,0.7859633042538914,3.1677841298777603,1.1921074552269888,1.3579383590170762,0.79647976,7.3707814,4.954638
1.0979591836734695,1.1653061224489796,0.781580609248758,3.1743209767836476,1.2055143690129115,1.3579383590170762,0.84325284,7.7911124,5.176062
1.1040816326530611,1.1653061224489796,0.7772465208425728,3.181046764740809,1.218996251561849,1.3579383590170762,0.89145774,8.230814,5.4073434
1.110204081632653,1.1653061224489796,0.7729602348820439,3.1879589865997833,1.2325531028738026,1.3579383590170762,0.95287997,8.56588,5.7093215
1.116326530612245,1.1653061224489796,0.7687209648552685,3.1950552037738627,1.2461849229487716,1.3579383590170762,1.0173652,8.902941,6.0308404
1.1224489795918366,1.1653061224489796,0.7645279414106034,3.202333044001367,1.2598917117867554,1.3579383590170762,1.0837426,9.254558,6.3660793
1.1285714285714286,1.1653061224489796,0.7603804118911969,3.2097901991926574,1.2736734693877552,1.3579383590170762,1.1519878,9.621252,6.715053
1.1346938775510205,1.1653061224489796,0.7562776398845896,3.217424423358251,1.2875301957517702,1.3579383590170762,1.2220759,10.003532,7.0777717
1.1408163265306124,1.1653061224489796,0.7522189047868191,3.2252335306145588,1.3014618908788007,1.3579383590170762,1.2939839,10.401899,7.454252
1.146938775510204,1.1653061224489796,0.7482035013804837,3.2332153932639383,1.3154685547688463,1.3579383590170762,1.3676889,10.816835,7.8444915
1.153061224489796,1.1653061224489796,0.7442307394262511,3.2413679399459285,1.3295501874219078,1.3579383590170762,1.4431686,11.248825,8.248482
1.1591836734693879,1.1653061224489796,0.7402999432673095,3.249689153856642,1.3437067888379846,1.3579383590170762,1.5204008,11.698332,8.666224
1.1653061224489796,1.1653061224489796,0.7364104514462906,3.258177071033482,1.3579383590170762,1.3579383590170762,1.599364,12.165822,9.097697
1.1714285714285715,1.1653061224489796,0.7325616163342018,3.2668297787024385,1.372244897959184,1.3579383590170762,1.6800385,12.65174,9.54289
1.1775510204081634,1.1653061224489796,0.7287528037709391,3.275645413685388,1.386626405664307,1.3579383590170762,1.7624044,13.156537,10.001782
1.183673469387755,1.1653061224489796,0.7249833927169514,3.2846221608649024,1.4010828821324448,1.3579383590170762,1.8464408,13.680654,10.474349
1.189795918367347,1.1653061224489796,0.7212527749156635,3.293758251704219,1.4156143273635986,1.3579383590170762,1.9321296,14.224515,10.960563
1.195918367346939,1.1653061224489796,0.7175603545662659,3.303051962820109,1.4302207413577679,1.3579383590170762,2.019452,14.788551,11.460394
1.2020408163265306,1.1653061224489796,0.7139055480065057,3.3125016146064974,1.444902124114952,1.3579383590170762,2.1083906,15.3731785,11.973816
1.2081632653061225,1.1653061224489796,0.7102877834051213,3.322105569906789,1.459658475635152,1.3579383590170762,2.1989262,15.978811,12.500784
1.2142857142857144,1.1653061224489796,0.706706500463583,3.331862232732928,1.4744897959183676,1.3579383590170762,2.2910423,16.605856,13.041264
1.220408163265306,1.1653061224489796,0.7031611501268092,3.3417700470293314,1.489396084964598,1.3579383590170762,2.3847234,17.254717,13.595222
1.226530612244898,1.1653061224489796,0.6996511943025489,3.351827495479903,1.5043773427738443,1.3579383590170762,2.50708,18.1199,14.29878
1.23265306122449,1.1653061224489796,0.6961761055891255,3.3620330983564233,1.519433569346106,1.3579383590170762,2.6738763,19.535788,15.448492
1.2387755102040816,1.1653061224489796,0.6927353670112552,3.372385412406677,1.5345647646813827,1.3579383590170762,2.8434048,21.014042,16.627674
1.2448979591836735,1.1653061224489796,0.6893284717636589,3.382883029780773,1.5497709287796753,1.3579383590170762,3.015637,22.55563,17.836195
1.2510204081632654,1.1653061224489796,0.6859549229622053,3.3935245769941442,1.5650520616409833,1.3579383590170762,3.1905444,24.161484,19.073902
1.2571428571428571,1.1653061224489796,0.6826142334023245,3.404308713925825,1.580408163265306,1.3579383590170762,3.3681033,25.832596,20.340683
1.263265306122449,1.1653061224489796,0.6793059253244457,3.4152341328506224,1.5958392336526448,1.3579383590170762,3.5482838,27.569885,21.636398
1.269387755102041,1.1653061224489796,0.6760295301862249,3.4262995575038833,1.611345272802999,1.3579383590170762,3.731064,29.374306,22.960907
1.2755102040816326,1.1653061224489796,0.672784588441331,3.4375037421776153,1.626926280716368,1.3579383590170762,3.9439924,31.535715,24.458212
1.2816326530612245,1.1653061224489796,0.6695706493245731,3.4488454708467597,1.642582257392753,1.3579383590170762,4.252419,35.02111,26.715103
1.2877551020408164,1.1653061224489796,0.6663872706431566,3.4603235563244654,1.6583132028321537,1.3579383590170762,4.5650325,38.640358,29.01891
1.2938775510204081,1.1653061224489796,0.6632340185738673,3.471936839445286,1.6741191170345688,1.3579383590170762,4.881791,42.395172,31.369371
1.3,1.1653061224489796,0.6601104674659841,3.4836841882752365,1.6900000000000002,1.3579383590170762,5.2106647,46.305786,33.73463
1.0,1.1714285714285715,0.8536585365853658,3.100977795044252,1.0,1.372244897959184,0.3541953,3.4099307,4.2064195
1.006122448979592,1.1714285714285715,0.8484638598921485,3.1044182018429582,1.0122823823406915,1.372244897959184,0.37605876,3.6343927,4.2481585
1.0122448979591836,1.1714285714285715,0.8433320220298977,3.108093530784618,1.024639733444398,1.372244897959184,0.39945334,3.8626304,4.2863097
1.0183673469387755,1.1714285714285715,0.8382618896329244,3.1119999468812654,1.0370720533111204,1.372244897959184,0.42435306,4.094839,4.321001
1.0244897959183674,1.1714285714285715,0.8332523564279467,3.116133729392768,1.0495793419408581,1.372244897959184,0.45073384,4.331209,4.352352
1.030612244897959,1.1714285714285715,0.8283023424293648,3.1204912677667673,1.0621615993336109,1.372244897959184,0.4785723,4.571926,4.380476
1.036734693877551,1.1714285714285715,0.8234107931630497,3.1250690577459657,1.0748188254893793,1.372244897959184,0.50784534,4.817175,4.405484
1.042857142857143,1.1714285714285715,0.818576678917474,3.1298636976349083,1.0875510204081633,1.372244897959184,0.5385309,5.067134,4.4274817
1.0489795918367346,1.1714285714285715,0.8137989940210687,3.1348718847188497,1.1003581840899623,1.372244897959184,0.5706071,5.3219805,4.4465694
1.0551020408163265,1.1714285714285715,0.8090767561447375,3.140090411827652,1.113240316534777,1.372244897959184,0.60405344,5.5818877,4.4628434
1.0612244897959184,1.1714285714285715,0.8044090056285177,3.145516164038052,1.1261974177426073,1.372244897959184,0.6388498,5.8470273,4.476395
1.0673469387755101,1.1714285714285715,0.7997948048314135,3.1511461155079554,1.1392294877134526,1.372244897959184,0.6749752,6.117561,4.4873157
1.073469387755102,1.1714285714285715,0.7952332375034776,3.1569773264367598,1.1523365264473135,1.372244897959184,0.7157168,6.462236,4.647267
1.079591836734694,1.1714285714285715,0.7907234081792613,3.163006940146001,1.16551853394419,1.372244897959184,0.75865144,6.837783,4.8484306
1.0857142857142856,1.1714285714285715,0.7862644415917844,3.1692321802749057,1.1787755102040816,1.372244897959184,0.8030698,7.231103,5.0594683
1.0918367346938775,1.1714285714285715,0.7818554821062229,3.175650348085727,1.1921074552269888,1.372244897959184,0.84895056,7.642789,5.2804337
1.0979591836734695,1.1714285714285715,0.777495693172545,3.182258819873952,1.2055143690129115,1.372244897959184,0.89627415,8.073432,5.5113735
1.1040816326530611,1.1714285714285715,0.7731842567963572,3.189055044478768,1.218996251561849,1.372244897959184,0.9554667,8.414131,5.8070855
1.110204081632653,1.1714285714285715,0.7689203730272597,3.196036540889367,1.2325531028738026,1.372244897959184,1.0187807,8.745619,6.1280413
1.116326530612245,1.1714285714285715,0.7647032594640388,3.2032008959428806,1.2461849229487716,1.372244897959184,1.0840006,9.091304,6.462886
1.1224489795918366,1.1714285714285715,0.7605321507760532,3.210545762109988,1.2598917117867554,1.372244897959184,1.1511009,9.451707,6.811636
1.1285714285714286,1.1714285714285715,0.7564062982401976,3.2180688553643777,1.2736734693877552,1.372244897959184,1.2200568,9.827344,7.174303
1.1346938775510205,1.1714285714285715,0.7523249692928583,3.2257679531324546,1.2875301957517702,1.372244897959184,1.2908449,10.21872,7.5508986
1.1408163265306124,1.1714285714285715,0.7482874470962955,3.2336408923198756,1.3014618908788007,1.372244897959184,1.3634412,10.626327,7.9414167
1.146938775510204,1.1714285714285715,0.7442930301189133,3.241685567411624,1.3154685547688463,1.372244897959184,1.4378235,11.050638,8.34586
1.153061224489796,1.1714285714285715,0.7403410317289013,3.2498999286425057,1.3295501874219078,1.372244897959184,1.5139697,11.49214,8.764219
1.1591836734693879,1.1714285714285715,0.7364307798007557,3.2582819802351173,1.3437067888379846,1.372244897959184,1.5918579,11.951286,9.196478
1.1653061224489796,1.1714285714285715,0.7325616163342018,3.2668297787024385,1.3579383590170762,1.372244897959184,1.6714675,12.428538,9.642623
1.1714285714285715,1.1714285714285715,0.7287328970850683,3.2755414312123645,1.372244897959184,1.372244897959184,1.7527776,12.924342,10.10263
1.1775510204081634,1.1714285714285715,0.7249439912076763,3.284415094011606,1.386626405664307,1.372244897959184,1.8357685,13.439135,10.576477
1.183673469387755,1.1714285714285715,0.7211942809083263,3.2934489709065065,1.4010828821324448,1.372244897959184,1.9204216,13.97336,11.064138
1.189795918367347,1.1714285714285715,0.7174831611094841,3.302641311798441,1.4156143273635986,1.372244897959184,2.0067172,14.527441,11.565582
1.195918367346939,1.1714285714285715,0.7138100391242819,3.3119904112715606,1.4302207413577679,1.372244897959184,2.0946367,15.101796,12.08077
1.2020408163265306,1.1714285714285715,0.7101743343409666,3.3214946072307705,1.444902124114952,1.372244897959184,2.1841636,15.696847,12.609672
1.2081632653061225,1.1714285714285715,0.7065754779169413,3.33115227958789,1.459658475635152,1.372244897959184,2.2752779,16.312992,13.152244
1.2142857142857144,1.1714285714285715,0.7030129124820659,3.3409618489940685,1.4744897959183676,1.372244897959184,2.367965,16.950647,13.7084465
1.220408163265306,1.1714285714285715,0.6994860918508851,3.3509217756166065,1.489396084964598,1.372244897959184,2.476502,17.682236,14.32028
1.226530612244898,1.1714285714285715,0.6959944807434763,3.3610305579584097,1.5043773427738443,1.372244897959184,2.6364288,18.99979,15.417336
1.23265306122449,1.1714285714285715,0.6925375545146178,3.3712867317183774,1.519433569346106,1.372244897959184,2.8042276,20.444113,16.601618
1.2387755102040816,1.1714285714285715,0.6891147988909873,3.3816888686911324,1.5345647646813827,1.372244897959184,2.9747436,21.950977,17.815578
1.2448979591836735,1.1714285714285715,0.6857257097161135,3.3922355757045266,1.5497709287796753,1.372244897959184,3.1479487,23.521343,19.059078
1.2510204081632654,1.1714285714285715,0.6823697927028209,3.4029254935934583,1.5650520616409833,1.372244897959184,3.323815,25.156158,20.331978
1.2571428571428571,1.1714285714285715,0.6790465631929046,3.4137572962085856,1.580408163265306,1.372244897959184,3.5023186,26.85639,21.634146
1.263265306122449,1.1714285714285715,0.6757555459237952,3.4247296894585952,1.5958392336526448,1.372244897959184,3.6834319,28.622963,22.965431
1.269387755102041,1.1714285714285715,0.6724962748019763,3.435841410384718,1.611345272802999,1.372244897959184,3.8770287,30.54523,24.36472
1.2755102040816326,1.1714285714285715,0.6692682926829269,3.447091226266272,1.626926280716368,1.372244897959184,4.166578,33.72527,26.488144
1.2816326530612245,1.1714285714285715,0.6660711511573714,3.458477933756043,1.642582257392753,1.372244897959184,4.476489,37.266487,28.804125
1.2877551020408164,1.1714285714285715,0.6629044103436279,3.470000358044371,1.6583132028321537,1.372244897959184,4.7905674,40.941822,31.167305
1.2938775510204081,1.1714285714285715,0.6597676386858506,3.481657352050856,1.6741191170345688,1.372244897959184,5.1141047,44.76519,33.556076
1.3,1.1714285714285715,0.6566604127579737,3.4934477956426564,1.6900000000000002,1.372244897959184,5.450729,48.747005,35.955494
1.0,1.1775510204081634,0.8492201039861351,3.1078011906785292,1.0,1.386626405664307,0.39521545,3.5311112,4.3134665
1.006122448979592,1.1775510204081634,0.8440524360105602,3.1113333027403596,1.0122823823406915,1.386626405664307,0.41767818,3.7580342,4.354242
1.0122448979591836,1.1775510204081634,0.8389472801475932,3.115098677975749,1.024639733444398,1.386626405664307,0.44166046,3.9887896,4.391468
1.0183673469387755,1.1775510204081634,0.833903508924261,3.1190935211716226,1.0370720533111204,1.386626405664307,0.46713787,4.2235723,4.4252715
1.0244897959183674,1.1775510204081634,0.8289200218191357,3.1233141501778015,1.0495793419408581,1.386626405664307,0.4940856,4.4625697,4.4557643
1.030612244897959,1.1775510204081634,0.8239957444617945,3.127756991889065,1.0621615993336109,1.386626405664307,0.5224814,4.705967,4.4830627
1.036734693877551,1.1775510204081634,0.819129627860642,3.1324185783928002,1.0748188254893793,1.386626405664307,0.5523016,4.953946,4.5072756
1.042857142857143,1.1775510204081634,0.8143206476579377,3.1372955432745133,1.0875510204081633,1.386626405664307,0.58352476,5.2066855,4.528506
1.0489795918367346,1.1775510204081634,0.8095678034109071,3.14238461807383,1.1003581840899623,1.386626405664307,0.61612934,5.4643583,4.546852
1.0551020408163265,1.1775510204081634,0.8048701178978843,3.1476826288840383,1.113240316534777,1.386626405664307,0.6500947,5.72714,4.562409
1.0612244897959184,1.1775510204081634,0.8002266364484735,3.1531864930885516,1.1261974177426073,1.386626405664307,0.6854008,5.995195,4.575269
1.0673469387755101,1.1775510204081634,0.7956364262967615,3.158893216228041,1.1392294877134526,1.386626405664307,0.7258006,6.3448143,4.761345
1.073469387755102,1.1775510204081634,0.7910985759566659,3.164799888992285,1.1523365264473135,1.386626405664307,0.76781064,6.7129726,4.961689
1.079591836734694,1.1775510204081634,0.7866121946185372,3.1709036843310883,1.16551853394419,1.386626405664307,0.8113155,7.0984774,5.172024
1.0857142857142856,1.1775510204081634,0.782176411566177,3.1772018546789305,1.1787755102040816,1.386626405664307,0.85629386,7.5019264,5.3924
1.0918367346938775,1.1775510204081634,0.7777903756134695,3.183691729288238,1.1921074552269888,1.386626405664307,0.9027255,7.923912,5.6228695
1.0979591836734695,1.1775510204081634,0.7734532545598628,3.1903707116664624,1.2055143690129115,1.386626405664307,0.960244,8.264551,5.914951
1.1040816326530611,1.1775510204081634,0.7691642346639671,3.1972362771123626,1.218996251561849,1.386626405664307,1.0223739,8.590828,6.235165
1.110204081632653,1.1775510204081634,0.7649225201345702,3.204285970347131,1.2325531028738026,1.386626405664307,1.0864234,8.930933,6.569438
1.116326530612245,1.1775510204081634,0.7607273326384025,3.211517403236217,1.2461849229487716,1.386626405664307,1.1523666,9.285396,6.9177847
1.1224489795918366,1.1775510204081634,0.7565779108240114,3.2189282525978884,1.2598917117867554,1.386626405664307,1.2201784,9.654737,7.2802234
1.1285714285714286,1.1775510204081634,0.7524735098611324,3.2265162580947937,1.2736734693877552,1.386626405664307,1.2898347,10.039465,7.656754
1.1346938775510205,1.1775510204081634,0.7484134009949751,3.234279220204942,1.2875301957517702,1.386626405664307,1.361311,10.440073,8.047382
1.1408163265306124,1.1775510204081634,0.7443968711148589,3.2422149982686994,1.3014618908788007,1.386626405664307,1.4345856,10.857054,8.452106
1.146938775510204,1.1775510204081634,0.7404232223366658,3.2503215086085646,1.3154685547688463,1.386626405664307,1.5096345,11.290874,8.870912
1.153061224489796,1.1775510204081634,0.736491771598595,3.258596722718652,1.3295501874219078,1.386626405664307,1.586437,11.74201,9.303785
1.1591836734693879,1.1775510204081634,0.7326018502697291,3.2670386655209223,1.3437067888379846,1.386626405664307,1.6649709,12.210921,9.750714
1.1653061224489796,1.1775510204081634,0.7287528037709391,3.275645413685388,1.3579383590170762,1.386626405664307,1.7452164,12.698055,10.211676
1.1714285714285715,1.1775510204081634,0.7249439912076763,3.284415094011606,1.372244897959184,1.386626405664307,1.8271523,13.203858,10.686639
1.1775510204081634,1.1775510204081634,0.721174785014222,3.293345881868923,1.386626405664307,1.386626405664307,1.910759,13.728763,11.175578
1.183673469387755,1.1775510204081634,0.7174445706089762,3.30243599969305,1.4010828821324448,1.386626405664307,1.9960189,14.273207,11.678471
1.189795918367347,1.1775510204081634,0.713752746060388,3.31168371553665,1.4156143273635986,1.386626405664307,2.082912,14.837609,12.19527
1.195918367346939,1.1775510204081634,0.7100987217631504,3.321087341671735,1.4302207413577679,1.386626405664307,2.1714191,15.422382,12.725941
1.2020408163265306,1.1775510204081634,0.7064819201242889,3.3306452332417615,1.444902124114952,1.386626405664307,2.2615247,16.027954,13.270447
1.2081632653061225,1.1775510204081634,0.7029017752587943,3.3403557869614238,1.459658475635152,1.386626405664307,2.3532102,16.654709,13.828747
1.2142857142857144,1.1775510204081634,0.6993577326944641,3.350217439862216,1.4744897959183676,1.386626405664307,2.455582,17.34837,14.428142
1.220408163265306,1.1775510204081634,0.6958492490856292,3.360228668081939,1.489396084964598,1.386626405664307,2.6025023,18.493526,15.400738
1.226530612244898,1.1775510204081634,0.6923757919354513,3.3703879856963943,1.5043773427738443,1.386626405664307,2.768559,19.904713,16.589794
1.23265306122449,1.1775510204081634,0.6889368393265002,3.380693943591601,1.519433569346106,1.386626405664307,2.937345,21.377651,17.80886
1.2387755102040816,1.1775510204081634,0.6855318796593183,3.391145128374928,1.5345647646813827,1.386626405664307,3.1088336,22.913307,19.05782
1.2448979591836735,1.1775510204081634,0.6821604113986987,3.401740161323624,1.5497709287796753,1.386626405664307,3.282996,24.512636,20.336515
1.2510204081632654,1.1775510204081634,0.6788219428274163,3.4124776973692783,1.5650520616409833,1.386626405664307,3.4598067,26.17659,21.644814
1.2571428571428571,1.1775510204081634,0.6755159918071529,3.423356424116814,1.580408163265306,1.386626405664307,3.6392405,27.906113,22.982567
1.263265306122449,1.1775510204081634,0.6722420855463751,3.4343750608966914,1.5958392336526448,1.386626405664307,3.821718,29.706099,24.35143
1.269387755102041,1.1775510204081634,0.6689997603749296,3.4455323578490193,1.611345272802999,1.386626405664307,4.0863795,32.503647,26.28221
1.2755102040816326,1.1775510204081634,0.66578856152513,3.4568270950383764,1.626926280716368,1.386626405664307,4.3935704,35.96834,28.609863
1.2816326530612245,1.1775510204081634,0.6626080429191181,3.468258081598164,1.642582257392753,1.386626405664307,4.704944,39.56566,30.98523
1.2877551020408164,1.1775510204081634,0.6594577669622919,3.479824154903353,1.6583132028321537,1.386626405664307,5.023356,43.3039,33.39634
1.2938775510204081,1.1775510204081634,0.6563373043425965,3.491524179770582,1.6741191170345688,1.386626405664307,5.357207,47.20426,35.808815
1.3,1.1775510204081634,0.6532462338354885,3.503357047684557,1.6900000000000002,1.386626405664307,5.6952806,51.243114,38.267414
1.0,1.183673469387755,0.8448275862068966,3.114816532548616,1.0,1.4010828821324448,0.43747097,3.65411,4.4187126
1.006122448979592,1.183673469387755,0.8396866475484368,3.1184389305442695,1.0122823823406915,1.4010828821324448,0.4605232,3.8835425,4.4585586
1.0122448979591836,1.183673469387755,0.8346078976640713,3.1222929584200836,1.024639733444398,1.4010828821324448,0.48508447,4.1168647,4.4948916
1.0183673469387755,1.183673469387755,0.8295902149125839,3.1263748601222723,1.0370720533111204,1.4010828821324448,0.51113003,4.354268,4.527831
1.0244897959183674,1.183673469387755,0.824632504464899,3.1306809914933544,1.0495793419408581,1.4010828821324448,0.53863674,4.5959387,4.557495
1.030612244897959,1.183673469387755,0.8197336975076819,3.1352078162956714,1.0621615993336109,1.4010828821324448,0.56758064,4.84206,4.583994
1.036734693877551,1.183673469387755,0.8148927504751561,3.1399519023987894,1.0748188254893793,1.4010828821324448,0.59793967,5.0928125,4.607435
1.042857142857143,1.183673469387755,0.810108644307983,3.144909918123126,1.0875510204081633,1.4010828821324448,0.6296924,5.3483734,4.627921
1.0489795918367346,1.183673469387755,0.8053803837380922,3.1500786287325235,1.1003581840899623,1.4010828821324448,0.6628167,5.6089144,4.645549
1.0551020408163265,1.183673469387755,0.8007069965984126,3.155454893068872,1.113240316534777,1.4010828821324448,0.6980186,5.888205,4.6945176
1.0612244897959184,1.183673469387755,0.7960875331564987,3.1610356603222516,1.1261974177426073,1.4010828821324448,0.7375639,6.2330995,4.883867
1.0673469387755101,1.183673469387755,0.7915210654710886,3.1668179669303846,1.1392294877134526,1.4010828821324448,0.77863795,6.5942864,5.083258
1.073469387755102,1.183673469387755,0.7870066867706831,3.1727989336015265,1.1523365264473135,1.4010828821324448,0.82121867,6.972386,5.2927547
1.079591836734694,1.183673469387755,0.7825435108532689,3.178975762455195,1.16551853394419,1.4010828821324448,0.86528367,7.3680024,5.5124135
1.0857142857142856,1.183673469387755,0.7781306715063522,3.185345734275453,1.1787755102040816,1.4010828821324448,0.9108141,7.7817397,5.7422833
1.0918367346938775,1.183673469387755,0.7737673219465034,3.1919062058716974,1.1921074552269888,1.4010828821324448,0.96721464,8.116752,6.03353
1.0979591836734695,1.183673469387755,0.7694526342776566,3.1986546075421813,1.2055143690129115,1.4010828821324448,1.0281477,8.438177,6.352821
1.1040816326530611,1.183673469387755,0.7651857989674296,3.2055884406357174,1.218996251561849,1.4010828821324448,1.0910137,8.773062,6.686339
1.110204081632653,1.183673469387755,0.7609660243407708,3.2127052752072456,1.2325531028738026,1.4010828821324448,1.1557872,9.121936,7.0341034
1.116326530612245,1.183673469387755,0.756792536090273,3.2200027477631634,1.2461849229487716,1.4010828821324448,1.2224426,9.48533,7.3961306
1.1224489795918366,1.183673469387755,0.7526645768025079,3.2274785590924986,1.2598917117867554,1.4010828821324448,1.2909551,9.863753,7.772423
1.1285714285714286,1.183673469387755,0.7485814054997818,3.235130472180229,1.2736734693877552,1.4010828821324448,1.3613002,10.257705,8.162983
1.1346938775510205,1.183673469387755,0.7445422971967254,3.2429563101991916,1.2875301957517702,1.4010828821324448,1.4334552,10.6676855,8.567809
1.1408163265306124,1.183673469387755,0.7405465424711615,3.2509539545772377,1.3014618908788007,1.4010828821324448,1.5073962,11.094169,8.986886
