Lambda11(-),Lambda22(-),Lambda33(-),Energy,Sigma11(KPa),Sigma22(KPa)
1.0804809999999998,1.0904839999999998,0.8487183026375638,0.6203467853922584,4.428498083058518,4.661654680922011
1.081621,1.0926319999999998,0.8461570432481037,0.6343343863779023,4.507808130467539,4.765969716792841
1.082844,1.094715,0.8435931345046239,0.6486506256202365,4.589698127773353,4.8697025637566735
1.085616,1.0961919999999998,0.840305364962575,0.6671926161558179,4.723666811915343,4.975088324859187
1.0871499999999998,1.097397,0.8381982720420164,0.6794264371862943,4.804663409463749,5.049528817075141
1.088475,1.098466,0.836363212858198,0.6902702267814815,4.875437417334948,5.115286812705707
1.0901459999999998,1.1004889999999998,0.8335461089017633,0.707340577917577,4.976403249411902,5.226513445593158
1.091867,1.102839,0.8304589002585065,0.72656025068745,5.085632952630984,5.353143121259535
1.094344,1.104429,0.8273863220636933,0.7460200747315642,5.214010875945499,5.461964301134701
1.0954039999999998,1.105368,0.8258835003093087,0.7557632910635514,5.273742847498692,5.51975576248091
1.096278,1.1071369999999998,0.8239065135237336,0.7688944912079153,5.340262989902014,5.609905001139136
1.096784,1.108323,0.8226451618401027,0.7774064204856472,5.3817444118063,5.669335411249349
1.098774,1.109892,0.8199944343906368,0.7953546032150107,5.492343508905845,5.771628919951111
1.100333,1.111657,0.8175325534464971,0.8124640212501255,5.589150270385398,5.875763920661965
1.102459,1.114169,0.8141163598286716,0.8368122281233372,5.724448545709836,6.024056871321354
1.1040789999999998,1.115336,0.8120712404911044,0.8516331530245784,5.8152473698936245,6.105185182314795
1.105235,1.1162459999999998,0.8105605352545626,0.8627578619232457,5.881923352467221,6.16695058535124
1.1063839999999998,1.118809,0.807863826200359,0.8832199521992363,5.979089334325619,6.303717885267308
1.108291,1.121,0.8048975044684912,0.9060894987738022,6.104090196107518,6.439636121155872
1.110502,1.122248,0.8024016533059266,0.9255971990993789,6.226567288697177,6.539499370182939
1.1124159999999998,1.124412,0.7994794433337236,0.9491605375669403,6.354773744926022,6.677903994579057
1.114019,1.125292,0.7977047363712824,0.9636291853502079,6.445350372253645,6.7510835968107985
1.116135,1.127069,0.7949371038923565,0.9867387509848611,6.57855219062405,6.878368535932344
1.117492,1.128505,0.7929614776128217,1.0036080613656297,6.671059714381718,6.975498266896439
1.1190479999999998,1.1303789999999998,0.7905461062764345,1.024644730677616,6.78311696788957,7.099555596761557
1.12096,1.133206,0.7872288817298762,1.0543119688698583,6.934098207534353,7.281104237820179
1.122371,1.135514,0.784641130883128,1.0780733161789766,7.052324181560605,7.429172997712083
1.1247189999999998,1.137377,0.7817205456510343,1.1052752857955521,7.209718511394609,7.577661827605997
1.1262249999999998,1.13923,0.7794054233516051,1.1274433767899885,7.327197087010993,7.709518955568696
1.1263649999999998,1.140374,0.7785267617351789,1.136126384166836,7.360225788438634,7.773904311176433
1.127314,1.141595,0.7770394020596769,1.1507232497364277,7.436915083099066,7.861814004120578
1.12998,1.1425249999999998,0.7745750993836302,1.174927386179141,7.597599833965326,7.975577132618962
1.132439,1.14406,0.7718561712971889,1.202429285917002,7.765192240191274,8.120439509972005
1.1341469999999998,1.146007,0.7693844087698618,1.2281751903847669,7.905750828761282,8.273320279384809
1.135371,1.1478069999999998,0.7673497109355365,1.2498535867905156,8.018609983153477,8.408567163784397
1.137309,1.1506029999999998,0.7641806243628156,1.2844027884595233,8.200112082053536,8.624922312854064
1.1387919999999998,1.1523979999999998,0.7619967105435694,1.3087354352359868,8.333307160692023,8.773986401792985
1.141357,1.154896,0.7586397878838191,1.3469731591289111,8.553295376489727,9.00131795319639
1.142582,1.156226,0.7569547017431756,1.366637143855513,8.664964953748228,9.121536301551767
1.145165,1.158596,0.7537024189839023,1.405374471916871,8.893919445505592,9.35348844935417
1.14649,1.160631,0.7515113822822127,1.4323129251961724,9.03986742952137,9.531392358367132
1.1486459999999998,1.16264,0.7488046538677452,1.4661493302073512,9.243050844138606,9.739269379902629
1.149887,1.164238,0.7469698378015139,1.489685092233467,9.377551161357463,9.893622102593781
1.151784,1.165288,0.7450676111789734,1.5142589802469215,9.541267382249973,10.034103200114018
1.1537449999999998,1.166257,0.7431832358611757,1.5390317520134558,9.710647710566498,10.174187236424075
1.155825,1.169242,0.739951932988076,1.5831427917630778,9.966482634374458,10.47719890148096
1.15712,1.1708999999999998,0.7380772070799485,1.6093637760344282,10.123755934127196,10.656901164759873
